StateFIPS,date,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,distributed_per_hundred,share_doses_used
37,2021-03-12,10.77,30.19,19.21,39.4,0.7659999999999999
37,2021-03-13,11.5,32.34,20.8,40.69,0.795
37,2021-03-14,11.63,32.56,20.91,40.69,0.8
37,2021-03-15,11.95,33.19,21.3,40.69,0.816
37,2021-03-16,12.3,33.98,21.87,41.37,0.821
37,2021-03-17,12.6,34.62,22.29,43.83,0.79
37,2021-03-18,12.91,35.52,22.95,44.89,0.7909999999999999
37,2021-03-19,13.19,36.36,23.53,45.44,0.8
37,2021-03-20,13.39,37.22,24.2,47.03,0.7909999999999999
37,2021-03-21,13.69,38.17,24.87,47.03,0.8109999999999999
37,2021-03-22,13.92,38.75,25.26,47.03,0.8240000000000001
37,2021-03-23,14.01,39.02,25.47,47.46,0.8220000000000001
37,2021-03-24,14.21,39.73,25.99,49.96,0.795
37,2021-03-25,14.44,40.43,26.47,50.74,0.797
37,2021-03-26,14.86,41.42,27.05,52.01,0.7959999999999999
37,2021-03-27,15.29,42.49,27.72,54.17,0.784
38,2021-01-12,0.76,5.18,4.42,7.02,0.738
38,2021-01-13,0.84,5.34,4.5,8.76,0.61
38,2021-01-14,0.84,5.61,4.63,9.01,0.623
38,2021-01-15,0.99,6.09,5.05,9.01,0.6759999999999999
38,2021-01-16,0.99,6.09,5.05,9.01,0.6759999999999999
38,2021-01-17,0.99,6.09,5.05,9.01,0.6759999999999999
38,2021-01-18,0.99,6.09,5.05,9.01,0.6759999999999999
38,2021-01-19,1.13,7.43,6.25,9.01,0.8240000000000001
38,2021-01-20,1.17,7.57,6.34,10.26,0.738
38,2021-01-21,1.3,7.77,6.43,10.87,0.715
38,2021-01-22,1.63,8.41,6.69,11.38,0.7390000000000001
38,2021-01-23,1.89,9.05,7.02,11.38,0.795
38,2021-01-24,2.05,9.6,7.37,11.38,0.8440000000000001
38,2021-01-25,2.06,9.87,7.61,11.38,0.867
38,2021-01-26,2.07,9.9,7.63,11.38,0.87
38,2021-01-27,2.22,10.13,7.7,12.65,0.8009999999999999
38,2021-01-28,2.39,10.5,7.89,13.9,0.7559999999999999
38,2021-01-29,2.72,11.31,8.37,14.02,0.8059999999999999
38,2021-01-30,3.01,12.02,8.78,14.18,0.848
38,2021-01-31,3.33,12.85,9.29,14.18,0.9059999999999999
38,2021-02-01,3.43,13.05,9.39,14.18,0.9209999999999999
38,2021-02-02,3.48,13.12,9.41,16.02,0.8190000000000001
38,2021-02-03,3.6,13.59,9.53,16.03,0.848
38,2021-02-04,3.79,14.03,9.76,17.27,0.812
38,2021-02-05,4.05,14.81,10.28,17.27,0.857
38,2021-02-06,4.61,15.84,10.75,17.27,0.917
38,2021-02-07,4.94,16.64,11.22,17.27,0.9640000000000001
38,2021-02-08,5.04,17.03,11.5,17.27,0.986
38,2021-02-09,5.04,17.03,11.5,18.82,0.905
38,2021-02-10,5.14,17.06,11.67,18.82,0.907
38,2021-02-11,5.34,17.53,11.93,20.39,0.86
38,2021-02-12,5.68,18.29,12.36,20.39,0.897
38,2021-02-13,5.97,18.92,12.69,20.39,0.9279999999999999
38,2021-02-14,6.24,19.54,13.04,20.39,0.958
38,2021-02-15,6.24,19.54,13.04,20.39,0.958
38,2021-02-16,6.46,20.13,13.4,21.28,0.946
38,2021-02-17,6.51,20.22,13.44,21.41,0.9440000000000001
38,2021-02-18,6.62,20.57,13.67,21.41,0.961
38,2021-02-19,7.62,23.93,16.01,25.21,0.9490000000000001
38,2021-02-20,8.09,24.73,16.36,26.07,0.9490000000000001
38,2021-02-21,8.57,25.51,16.65,26.07,0.9790000000000001
38,2021-02-22,8.34,25.77,16.43,26.07,0.988
38,2021-02-23,8.36,25.8,16.44,28.54,0.904
38,2021-02-24,8.5,26.22,16.68,30.65,0.856
38,2021-02-25,8.71,26.76,17.01,31.64,0.846
38,2021-02-26,9.14,27.9,17.67,32.18,0.867
38,2021-02-27,9.76,29.57,18.66,32.36,0.914
38,2021-02-28,10.23,30.73,19.3,32.36,0.95
38,2021-03-01,10.43,31.31,19.61,32.36,0.968
38,2021-03-02,10.45,31.34,19.63,34.97,0.8959999999999999
38,2021-03-03,10.59,31.65,19.78,35.38,0.895
38,2021-03-04,10.89,32.32,20.13,37.94,0.852
38,2021-03-05,11.36,33.5,20.78,38.57,0.8690000000000001
38,2021-03-06,11.62,34.66,21.58,39.35,0.8809999999999999
38,2021-03-07,11.89,35.79,22.36,39.35,0.909
38,2021-03-08,12.0,36.22,22.66,39.35,0.92
38,2021-03-09,12.06,36.46,22.83,41.8,0.872
38,2021-03-10,12.28,36.84,22.97,42.2,0.873
38,2021-03-11,12.66,37.59,23.41,44.56,0.8440000000000001
38,2021-03-12,13.25,39.05,24.41,45.04,0.867
38,2021-03-13,14.02,40.51,25.21,45.19,0.8959999999999999
38,2021-03-14,14.45,41.6,25.9,45.16,0.9209999999999999
38,2021-03-15,14.9,42.21,26.07,45.16,0.935
38,2021-03-16,14.91,42.21,26.08,47.56,0.888
38,2021-03-17,15.06,42.67,26.34,48.16,0.8859999999999999
38,2021-03-18,15.36,43.37,26.73,50.6,0.857
38,2021-03-19,15.86,44.69,27.54,51.26,0.872
38,2021-03-20,16.41,46.02,28.28,51.26,0.898
38,2021-03-21,16.8,46.88,28.73,51.26,0.915
38,2021-03-22,16.99,47.31,28.96,51.26,0.9229999999999999
38,2021-03-23,17.0,47.32,28.97,53.83,0.879
38,2021-03-24,17.11,47.65,29.16,54.09,0.8809999999999999
38,2021-03-25,17.41,48.43,29.61,55.57,0.872
38,2021-03-26,18.22,49.81,30.16,57.44,0.867
38,2021-03-27,18.99,51.28,30.73,57.44,0.893
39,2021-01-12,18.99,2.67,2.67,7.41,0.36
39,2021-01-13,18.99,2.82,2.82,8.19,0.344
39,2021-01-14,18.99,2.98,2.9,8.28,0.36
39,2021-01-15,0.12,3.21,3.1,8.28,0.38799999999999996
39,2021-01-16,0.12,3.21,3.1,8.28,0.38799999999999996
39,2021-01-17,0.12,3.21,3.1,8.28,0.38799999999999996
39,2021-01-18,0.12,3.21,3.1,8.28,0.38799999999999996
39,2021-01-19,0.23,4.04,3.81,8.28,0.488
39,2021-01-20,0.26,4.17,3.9,9.57,0.436
39,2021-01-21,0.26,4.17,3.9,9.6,0.434
39,2021-01-22,0.38,4.67,4.28,10.46,0.446
39,2021-01-23,0.51,5.09,4.58,10.55,0.48200000000000004
39,2021-01-24,0.61,5.54,4.92,10.55,0.525
39,2021-01-25,0.66,5.87,5.2,10.55,0.556
39,2021-01-26,0.69,6.06,5.37,12.04,0.503
39,2021-01-27,0.76,6.38,5.62,12.89,0.495
39,2021-01-28,0.91,6.76,5.85,13.11,0.515
39,2021-01-29,1.08,7.21,6.13,13.29,0.5429999999999999
39,2021-01-30,1.29,7.79,6.5,13.29,0.586
39,2021-01-31,1.4,8.16,6.76,13.29,0.614
39,2021-02-01,1.53,8.59,7.05,13.29,0.647
39,2021-02-02,1.62,8.94,7.31,14.7,0.608
39,2021-02-03,1.72,9.29,7.56,15.5,0.599
39,2021-02-04,1.86,9.65,7.78,16.25,0.594
39,2021-02-05,2.05,10.07,8.01,16.27,0.619
39,2021-02-06,2.27,10.63,8.35,16.27,0.653
39,2021-02-07,2.44,11.07,8.61,16.27,0.68
39,2021-02-08,2.62,11.52,8.89,16.27,0.708
39,2021-02-09,2.68,11.75,9.06,17.71,0.6629999999999999
39,2021-02-10,2.8,12.03,9.22,18.4,0.654
39,2021-02-11,2.99,12.48,9.48,19.62,0.636
39,2021-02-12,3.21,13.18,9.94,19.62,0.672
39,2021-02-13,3.5,13.8,10.27,19.81,0.6970000000000001
39,2021-02-14,3.83,14.47,10.62,19.81,0.731
39,2021-02-15,3.83,14.47,10.62,19.81,0.731
39,2021-02-16,4.13,15.36,11.2,20.11,0.764
39,2021-02-17,4.25,15.61,11.34,20.31,0.769
39,2021-02-18,4.4,15.92,11.49,20.55,0.775
39,2021-02-19,4.82,17.11,12.25,21.42,0.799
39,2021-02-20,5.16,17.68,12.49,21.42,0.825
39,2021-02-21,5.56,18.31,12.72,21.55,0.85
39,2021-02-22,5.86,18.79,12.82,21.55,0.872
39,2021-02-23,6.03,19.07,12.93,25.35,0.752
39,2021-02-24,6.32,19.57,13.14,25.93,0.755
39,2021-02-25,6.63,20.12,13.36,27.7,0.726
39,2021-02-26,6.89,20.64,13.63,28.08,0.735
39,2021-02-27,7.25,21.4,14.02,28.25,0.758
39,2021-02-28,7.67,22.24,14.43,28.25,0.787
39,2021-03-01,7.87,22.76,14.74,28.25,0.8059999999999999
39,2021-03-02,8.11,23.3,15.02,30.57,0.762
39,2021-03-03,8.34,23.87,15.35,31.54,0.757
39,2021-03-04,8.55,24.39,15.65,32.66,0.747
39,2021-03-05,8.74,24.96,16.03,33.98,0.735
39,2021-03-06,9.06,25.9,16.63,34.71,0.746
39,2021-03-07,9.44,26.79,17.12,34.71,0.772
39,2021-03-08,9.85,27.41,17.47,34.71,0.79
39,2021-03-09,10.08,27.85,17.71,37.06,0.752
39,2021-03-10,10.35,28.37,18.04,38.03,0.746
39,2021-03-11,10.63,29.01,18.49,39.26,0.7390000000000001
39,2021-03-12,11.01,29.89,19.1,39.47,0.757
39,2021-03-13,11.49,31.01,19.84,40.63,0.763
39,2021-03-14,11.87,31.93,20.43,40.63,0.7859999999999999
39,2021-03-15,12.21,32.67,20.89,40.63,0.804
39,2021-03-16,12.38,33.05,21.1,43.01,0.768
39,2021-03-17,12.62,33.61,21.45,44.26,0.759
39,2021-03-18,12.86,34.38,22.02,45.8,0.7509999999999999
39,2021-03-19,13.16,35.28,22.64,46.34,0.762
39,2021-03-20,13.49,36.27,23.34,47.4,0.765
39,2021-03-21,13.86,37.34,24.05,47.4,0.7879999999999999
39,2021-03-22,14.12,38.04,24.52,47.4,0.8029999999999999
39,2021-03-23,14.26,38.5,24.84,49.86,0.772
39,2021-03-24,14.45,39.2,25.37,50.11,0.782
39,2021-03-25,14.74,40.03,25.93,52.96,0.7559999999999999
39,2021-03-26,15.16,41.11,26.61,53.47,0.769
39,2021-03-27,15.61,42.31,27.37,54.64,0.774
40,2021-01-12,0.44,3.99,2.76,9.64,0.414
40,2021-01-13,0.56,4.36,3.0,10.03,0.434
40,2021-01-14,0.56,4.73,4.04,10.11,0.46799999999999997
40,2021-01-15,0.73,5.14,4.38,10.72,0.48
40,2021-01-16,0.73,5.14,4.38,10.72,0.48
40,2021-01-17,0.73,5.14,4.38,10.72,0.48
40,2021-01-18,0.73,5.14,4.38,10.72,0.48
40,2021-01-19,0.78,6.12,5.3,10.72,0.5710000000000001
40,2021-01-20,0.82,6.36,5.5,11.51,0.5529999999999999
40,2021-01-21,0.88,6.76,5.84,12.4,0.545
40,2021-01-22,0.95,7.27,6.27,12.54,0.579
40,2021-01-23,0.99,7.7,6.65,12.54,0.614
40,2021-01-24,1.04,8.16,7.06,12.54,0.65
40,2021-01-25,1.05,8.25,7.14,12.54,0.6579999999999999
40,2021-01-26,1.06,8.31,7.2,13.41,0.62
40,2021-01-27,1.18,8.72,7.49,14.39,0.606
40,2021-01-28,1.33,9.18,7.8,14.99,0.613
40,2021-01-29,1.53,9.77,8.18,15.03,0.65
40,2021-01-30,1.73,10.37,8.58,15.03,0.69
40,2021-01-31,1.98,11.07,9.02,15.03,0.736
40,2021-02-01,2.03,11.21,9.11,15.03,0.746
40,2021-02-02,2.03,11.26,9.16,15.59,0.723
40,2021-02-03,2.21,11.69,9.4,17.08,0.684
40,2021-02-04,2.51,12.24,9.65,17.7,0.6920000000000001
40,2021-02-05,2.89,12.91,9.94,17.7,0.7290000000000001
40,2021-02-06,3.32,13.68,10.27,18.57,0.737
40,2021-02-07,3.68,14.5,10.73,18.57,0.7809999999999999
40,2021-02-08,3.82,14.81,10.9,18.57,0.7979999999999999
40,2021-02-09,3.85,14.87,10.93,18.97,0.784
40,2021-02-10,4.1,15.33,11.14,19.7,0.778
40,2021-02-11,4.36,15.88,11.43,20.61,0.7709999999999999
40,2021-02-12,4.51,16.18,11.58,20.61,0.785
40,2021-02-13,4.77,16.7,11.83,20.61,0.81
40,2021-02-14,5.08,17.24,12.06,20.64,0.836
40,2021-02-15,5.08,17.24,12.06,20.64,0.836
40,2021-02-16,5.21,17.55,12.24,20.64,0.851
40,2021-02-17,5.23,17.6,12.27,20.64,0.853
40,2021-02-18,5.29,17.7,12.31,20.64,0.858
40,2021-02-19,6.09,20.56,14.3,26.83,0.7659999999999999
40,2021-02-20,6.34,21.0,14.48,26.83,0.7829999999999999
40,2021-02-21,6.93,21.88,14.77,26.83,0.816
40,2021-02-22,7.3,22.52,14.92,26.83,0.8390000000000001
40,2021-02-23,7.54,22.91,15.07,29.65,0.773
40,2021-02-24,7.82,23.64,15.51,32.12,0.736
40,2021-02-25,8.2,24.45,15.94,33.73,0.725
40,2021-02-26,8.74,25.43,16.36,35.02,0.726
40,2021-02-27,9.29,26.46,16.83,35.38,0.748
40,2021-02-28,9.93,27.68,17.4,35.38,0.782
40,2021-03-01,10.12,28.28,17.8,35.38,0.799
40,2021-03-02,10.15,28.42,17.9,35.61,0.7979999999999999
40,2021-03-03,10.41,29.01,18.22,39.2,0.74
40,2021-03-04,10.77,29.86,18.69,41.33,0.722
40,2021-03-05,11.01,30.66,19.23,43.76,0.7
40,2021-03-06,11.31,31.49,19.76,44.01,0.716
40,2021-03-07,11.58,32.31,20.29,44.01,0.7340000000000001
40,2021-03-08,11.76,32.87,20.68,44.01,0.747
40,2021-03-09,11.83,33.04,20.79,44.09,0.7490000000000001
40,2021-03-10,12.11,33.73,21.22,47.74,0.7070000000000001
40,2021-03-11,12.29,34.49,21.82,48.4,0.713
40,2021-03-12,12.46,35.34,22.52,49.92,0.708
40,2021-03-13,12.7,36.28,23.27,50.07,0.7240000000000001
40,2021-03-14,12.96,37.03,23.81,50.07,0.7390000000000001
40,2021-03-15,13.07,37.49,24.16,50.07,0.7490000000000001
40,2021-03-16,13.09,37.61,24.26,52.01,0.723
40,2021-03-17,13.49,38.4,24.66,53.89,0.713
40,2021-03-18,13.69,39.21,25.28,55.64,0.705
40,2021-03-19,13.92,40.06,25.91,56.32,0.711
40,2021-03-20,14.17,40.85,26.48,56.59,0.722
40,2021-03-21,14.54,41.77,27.05,56.59,0.738
40,2021-03-22,14.82,42.32,27.33,56.59,0.748
40,2021-03-23,14.91,42.53,27.45,57.87,0.735
40,2021-03-24,15.18,43.41,28.09,60.48,0.718
40,2021-03-25,15.64,44.32,28.57,62.18,0.713
40,2021-03-26,16.04,45.25,29.13,62.63,0.722
40,2021-03-27,16.49,46.19,29.64,63.96,0.722
41,2021-01-12,0.11,2.48,2.36,7.62,0.325
41,2021-01-13,0.17,2.73,2.56,7.71,0.354
41,2021-01-14,0.17,3.08,2.84,7.94,0.387
41,2021-01-15,0.3,3.47,3.16,7.94,0.436
41,2021-01-16,0.3,3.47,3.16,7.94,0.436
41,2021-01-17,0.3,3.47,3.16,7.94,0.436
41,2021-01-18,0.3,3.47,3.16,7.94,0.436
41,2021-01-19,0.57,5.14,4.57,7.94,0.647
41,2021-01-20,0.57,5.14,4.57,10.23,0.503
41,2021-01-21,0.57,5.14,4.57,11.36,0.45299999999999996
41,2021-01-22,0.82,6.02,5.18,11.56,0.52
41,2021-01-23,0.9,6.41,5.49,11.68,0.5489999999999999
41,2021-01-24,0.96,6.78,5.8,11.68,0.581
41,2021-01-25,1.01,7.13,6.1,11.68,0.611
41,2021-01-26,1.04,7.3,6.24,13.97,0.523
41,2021-01-27,1.14,7.72,6.55,14.22,0.5429999999999999
41,2021-01-28,1.27,8.07,6.77,14.39,0.561
41,2021-01-29,1.39,8.52,7.1,14.57,0.585
41,2021-01-30,1.57,9.07,7.47,15.77,0.575
41,2021-01-31,1.78,9.67,7.86,15.77,0.613
41,2021-02-01,1.89,10.04,8.13,15.77,0.637
41,2021-02-02,1.99,10.39,8.37,16.22,0.6409999999999999
41,2021-02-03,2.16,10.77,8.56,16.75,0.643
41,2021-02-04,2.38,11.19,8.77,16.75,0.6679999999999999
41,2021-02-05,2.54,11.55,8.96,17.4,0.664
41,2021-02-06,2.81,12.09,9.24,17.43,0.6940000000000001
41,2021-02-07,3.1,12.63,9.48,17.43,0.725
41,2021-02-08,3.31,13.15,9.78,17.43,0.754
41,2021-02-09,3.45,13.58,10.08,18.99,0.715
41,2021-02-10,3.61,13.97,10.3,19.71,0.7090000000000001
41,2021-02-11,3.61,13.97,10.3,19.93,0.701
41,2021-02-12,3.61,13.97,10.3,19.93,0.701
41,2021-02-13,4.31,15.43,11.07,19.95,0.773
41,2021-02-14,4.58,15.92,11.28,19.95,0.7979999999999999
41,2021-02-15,4.58,15.92,11.28,19.95,0.7979999999999999
41,2021-02-16,4.73,16.25,11.45,20.44,0.795
41,2021-02-17,4.81,16.43,11.55,20.83,0.789
41,2021-02-18,4.98,16.8,11.76,20.83,0.8059999999999999
41,2021-02-19,5.55,18.2,12.56,21.87,0.8320000000000001
41,2021-02-20,5.91,18.84,12.84,21.92,0.86
41,2021-02-21,6.3,19.48,13.09,21.92,0.889
41,2021-02-22,6.58,20.02,13.25,21.92,0.9129999999999999
41,2021-02-23,6.86,20.51,13.44,25.9,0.792
41,2021-02-24,6.87,20.53,13.46,26.88,0.764
41,2021-02-25,7.17,21.09,13.71,27.75,0.76
41,2021-02-26,7.65,22.0,14.13,27.93,0.7879999999999999
41,2021-02-27,7.95,22.78,14.61,29.43,0.774
41,2021-02-28,8.37,23.58,14.99,29.43,0.8009999999999999
41,2021-03-01,8.63,24.28,15.42,29.43,0.825
41,2021-03-02,8.77,24.62,15.62,30.66,0.8029999999999999
41,2021-03-03,8.89,24.9,15.79,31.66,0.7859999999999999
41,2021-03-04,9.15,25.44,16.07,32.33,0.787
41,2021-03-05,9.43,26.03,16.38,33.33,0.7809999999999999
41,2021-03-06,9.71,26.98,17.04,33.67,0.8009999999999999
41,2021-03-07,9.97,27.81,17.61,33.67,0.826
41,2021-03-08,10.24,28.44,18.02,33.67,0.845
41,2021-03-09,10.45,28.97,18.35,35.11,0.825
41,2021-03-10,10.6,29.37,18.61,38.13,0.77
41,2021-03-11,10.62,29.39,18.62,38.64,0.7609999999999999
41,2021-03-12,10.94,30.15,19.12,38.75,0.778
41,2021-03-13,11.53,31.63,20.08,38.95,0.812
41,2021-03-14,11.81,32.4,20.64,38.95,0.8320000000000001
41,2021-03-15,12.05,32.9,21.06,38.95,0.845
41,2021-03-16,12.29,33.48,21.47,42.73,0.784
41,2021-03-17,12.33,33.53,21.49,43.9,0.764
41,2021-03-18,12.56,33.98,21.78,44.43,0.765
41,2021-03-19,13.01,35.17,22.58,44.68,0.787
41,2021-03-20,13.42,36.13,23.2,45.87,0.7879999999999999
41,2021-03-21,13.73,37.01,23.82,45.87,0.807
41,2021-03-22,13.98,37.57,24.18,45.87,0.8190000000000001
41,2021-03-23,14.24,38.1,24.47,49.62,0.768
41,2021-03-24,14.43,38.57,24.77,50.76,0.76
41,2021-03-25,14.66,39.29,25.3,51.34,0.765
41,2021-03-26,14.92,40.18,25.97,51.79,0.7759999999999999
41,2021-03-27,15.38,41.2,26.58,52.29,0.7879999999999999
42,2021-01-12,0.08,2.67,2.08,7.61,0.35100000000000003
42,2021-01-13,0.14,2.97,2.23,7.95,0.373
42,2021-01-14,0.14,3.21,2.76,8.32,0.385
42,2021-01-15,0.52,3.5,2.97,8.4,0.41700000000000004
42,2021-01-16,0.52,3.5,2.97,8.4,0.41700000000000004
42,2021-01-17,0.52,3.5,2.97,8.4,0.41700000000000004
42,2021-01-18,0.52,3.5,2.97,8.4,0.41700000000000004
42,2021-01-19,0.62,4.25,3.63,8.4,0.506
42,2021-01-20,0.67,4.44,3.77,9.56,0.465
42,2021-01-21,0.75,4.73,3.97,10.5,0.45
42,2021-01-22,0.88,5.1,4.21,11.45,0.445
42,2021-01-23,0.96,5.44,4.47,12.22,0.445
42,2021-01-24,1.03,5.82,4.78,12.22,0.47600000000000003
42,2021-01-25,1.06,6.07,5.0,12.22,0.49700000000000005
42,2021-01-26,1.1,6.25,5.14,12.78,0.489
42,2021-01-27,1.22,6.66,5.42,14.2,0.469
42,2021-01-28,1.24,6.69,5.43,14.96,0.447
42,2021-01-29,1.51,7.6,6.07,15.42,0.493
42,2021-01-30,1.64,8.06,6.4,15.44,0.522
42,2021-01-31,1.75,8.5,6.73,15.44,0.55
42,2021-02-01,1.81,8.86,7.03,15.44,0.574
42,2021-02-02,1.85,9.03,7.16,15.52,0.5820000000000001
42,2021-02-03,1.86,9.05,7.17,16.74,0.54
42,2021-02-04,2.01,9.52,7.49,17.21,0.5529999999999999
42,2021-02-05,2.15,9.93,7.76,17.91,0.555
42,2021-02-06,2.33,10.46,8.1,17.91,0.584
42,2021-02-07,2.51,11.0,8.46,17.91,0.614
42,2021-02-08,2.57,11.26,8.66,17.91,0.629
42,2021-02-09,2.66,11.55,8.86,18.14,0.636
42,2021-02-10,2.79,12.01,9.19,19.04,0.631
42,2021-02-11,2.92,12.45,9.5,19.84,0.628
42,2021-02-12,3.12,13.04,9.88,20.25,0.644
42,2021-02-13,3.15,13.11,9.91,20.95,0.626
42,2021-02-14,3.54,14.23,10.65,21.01,0.6779999999999999
42,2021-02-15,3.54,14.23,10.65,21.01,0.6779999999999999
42,2021-02-16,3.57,14.32,10.7,21.18,0.6759999999999999
42,2021-02-17,3.9,15.23,11.29,21.23,0.718
42,2021-02-18,4.05,15.64,11.55,21.33,0.733
42,2021-02-19,4.51,17.07,12.51,23.35,0.731
42,2021-02-20,4.66,17.43,12.72,23.35,0.746
42,2021-02-21,4.94,18.02,13.03,23.35,0.772
42,2021-02-22,5.11,18.42,13.28,23.35,0.789
42,2021-02-23,5.21,18.6,13.36,25.53,0.728
42,2021-02-24,5.39,18.95,13.53,27.29,0.6940000000000001
42,2021-02-25,5.62,19.45,13.8,28.49,0.6829999999999999
42,2021-02-26,5.88,20.02,14.1,29.74,0.6729999999999999
42,2021-02-27,6.25,20.9,14.6,30.59,0.6829999999999999
42,2021-02-28,6.51,21.5,14.93,30.59,0.703
42,2021-03-01,6.81,22.15,15.28,30.59,0.7240000000000001
42,2021-03-02,6.94,22.55,15.56,31.44,0.7170000000000001
42,2021-03-03,7.15,23.03,15.84,33.43,0.6890000000000001
42,2021-03-04,7.42,23.72,16.25,33.84,0.701
42,2021-03-05,7.72,24.76,16.99,34.68,0.7140000000000001
42,2021-03-06,8.07,25.77,17.63,36.25,0.711
42,2021-03-07,8.12,25.93,17.76,36.25,0.715
42,2021-03-08,8.15,26.06,17.88,36.25,0.7190000000000001
42,2021-03-09,8.73,27.53,18.76,37.56,0.733
42,2021-03-10,9.08,28.42,19.3,38.81,0.732
42,2021-03-11,9.4,29.19,19.77,40.29,0.725
42,2021-03-12,9.46,29.36,19.9,40.57,0.7240000000000001
42,2021-03-13,10.48,31.98,21.49,42.54,0.752
42,2021-03-14,10.77,32.74,21.97,42.54,0.77
42,2021-03-15,11.11,33.46,22.36,42.54,0.787
42,2021-03-16,11.27,33.91,22.67,43.23,0.784
42,2021-03-17,12.02,35.08,23.53,45.78,0.7659999999999999
42,2021-03-18,12.35,35.87,24.11,46.52,0.7709999999999999
42,2021-03-19,12.4,36.03,24.25,47.0,0.767
42,2021-03-20,12.47,36.22,24.41,48.88,0.741
42,2021-03-21,12.49,36.24,24.45,48.88,0.742
42,2021-03-22,12.8,37.09,25.07,48.88,0.759
42,2021-03-23,13.92,40.24,27.19,49.5,0.813
42,2021-03-24,14.28,41.32,27.96,52.44,0.7879999999999999
42,2021-03-25,14.4,41.6,28.13,53.23,0.7809999999999999
42,2021-03-26,14.83,43.09,29.21,54.27,0.794
42,2021-03-27,15.27,44.3,30.01,55.96,0.792
44,2021-01-12,0.39,3.74,3.34,7.57,0.493
44,2021-01-13,0.52,3.97,3.44,7.76,0.511
44,2021-01-14,0.52,4.24,3.59,7.94,0.5329999999999999
44,2021-01-15,0.77,4.49,3.72,10.23,0.439
44,2021-01-16,0.77,4.49,3.72,10.23,0.439
44,2021-01-17,0.77,4.49,3.72,10.23,0.439
44,2021-01-18,0.77,4.49,3.72,10.23,0.439
44,2021-01-19,0.93,5.11,4.17,10.23,0.499
44,2021-01-20,1.01,5.34,4.33,11.57,0.462
44,2021-01-21,1.05,5.57,4.52,12.03,0.46299999999999997
44,2021-01-22,1.13,5.85,4.71,12.86,0.455
44,2021-01-23,1.19,5.97,4.78,14.09,0.424
44,2021-01-24,1.25,6.38,5.12,14.09,0.45299999999999996
44,2021-01-25,1.29,6.65,5.36,14.09,0.47200000000000003
44,2021-01-26,1.34,6.82,5.48,14.32,0.47600000000000003
44,2021-01-27,1.55,7.2,5.65,14.32,0.503
44,2021-01-28,1.75,7.56,5.81,14.5,0.522
44,2021-01-29,1.92,7.89,5.97,14.87,0.531
44,2021-01-30,2.11,8.32,6.2,16.35,0.509
44,2021-01-31,2.21,8.61,6.39,16.35,0.526
44,2021-02-01,2.4,8.9,6.49,16.35,0.544
44,2021-02-02,2.46,9.4,6.94,16.63,0.565
44,2021-02-03,2.55,9.58,7.03,16.68,0.574
44,2021-02-04,2.63,9.81,7.17,16.86,0.5820000000000001
44,2021-02-05,2.74,10.1,7.36,16.86,0.599
44,2021-02-06,2.9,10.56,7.65,18.15,0.5820000000000001
44,2021-02-07,3.18,11.05,7.87,18.15,0.609
44,2021-02-08,3.34,11.37,8.03,18.15,0.627
44,2021-02-09,3.38,11.52,8.14,19.63,0.5870000000000001
44,2021-02-10,3.5,11.8,8.29,19.67,0.6
44,2021-02-11,3.6,12.08,8.47,19.98,0.604
44,2021-02-12,3.78,12.45,8.67,20.0,0.623
44,2021-02-13,3.93,12.92,8.99,21.58,0.599
44,2021-02-14,4.13,13.32,9.19,21.58,0.617
44,2021-02-15,4.13,13.32,9.19,21.58,0.617
44,2021-02-16,4.39,13.88,9.48,22.14,0.627
44,2021-02-17,4.54,14.3,9.75,22.14,0.6459999999999999
44,2021-02-18,4.88,15.1,10.21,22.14,0.682
44,2021-02-19,5.39,17.15,11.76,23.24,0.738
44,2021-02-20,5.62,18.02,12.39,23.24,0.775
44,2021-02-21,5.82,18.75,12.92,23.24,0.807
44,2021-02-22,5.88,19.45,13.58,23.24,0.8370000000000001
44,2021-02-23,5.99,19.98,14.02,25.7,0.777
44,2021-02-24,6.11,20.63,14.54,27.6,0.747
44,2021-02-25,6.25,21.4,15.19,28.39,0.754
44,2021-02-26,6.39,22.17,15.83,28.71,0.772
44,2021-02-27,6.6,23.18,16.62,29.11,0.7959999999999999
44,2021-02-28,6.98,24.24,17.3,29.11,0.8320000000000001
44,2021-03-01,7.34,25.44,18.14,29.11,0.8740000000000001
44,2021-03-02,7.51,26.03,18.58,33.13,0.7859999999999999
44,2021-03-03,7.68,26.69,19.06,33.18,0.804
44,2021-03-04,7.83,27.47,19.69,33.47,0.821
44,2021-03-05,8.11,28.37,20.34,35.06,0.809
44,2021-03-06,8.39,29.29,21.0,36.57,0.8009999999999999
44,2021-03-07,8.62,30.15,21.63,36.57,0.8240000000000001
44,2021-03-08,8.8,30.84,22.16,36.57,0.843
44,2021-03-09,8.9,31.49,22.75,39.85,0.79
44,2021-03-10,9.18,32.19,23.24,40.1,0.8029999999999999
44,2021-03-11,9.57,33.13,23.84,40.88,0.81
44,2021-03-12,9.85,33.94,24.42,41.29,0.8220000000000001
44,2021-03-13,10.22,34.68,24.87,43.74,0.7929999999999999
44,2021-03-14,10.5,35.32,25.25,43.74,0.807
44,2021-03-15,11.06,36.67,26.15,43.74,0.838
44,2021-03-16,11.31,37.46,26.78,46.4,0.807
44,2021-03-17,11.68,38.05,27.01,46.84,0.812
